42033321620000,7734.5
42033321620000,7744.5
42033321620000,8133
42033321620000,8115
42033321620000,7724.5
42033321620000,8143
42033321620000,8198.5
42033321620000,8232.5
42033321620000,8335.5
42033321620000,7704.5
42033321620000,7719.5
42033321620000,8175.5
42033321620000,8245.5
42033321620000,7709.5
42033321620000,7714.5
42033321620000,8128
42033321650000,7367.5
42033321650000,7343
42033321650000,7382
42033321650000,7323
42033321650000,7373.5
42033321650000,7458.5
42033321650000,7504
42033321650000,7261.5
42033321650000,7513.5
42033321650000,7432.5
42033321650000,7215
42033321650000,7452
42033321650000,7548
42033321650000,7423.5
42033321650000,7484.5
42033321650000,7309.5
42033321650000,7386.5
42033321650000,7184.5
42033321650000,7442
42033321650000,7160.5
42033321650000,7176
42033321650000,7495.5
42033321650000,7415.5
42033321650000,7224.5
42033321650000,7202.5
42033321650000,7532.5
42033321650000,7152.5
42033321650000,7351
42033321650000,7287.5
42033321650000,7541
42033321650000,7475.5
42033321650000,7135.5
42033321650000,7466
42033321650000,7360
42033321650000,7523.5
42033321650000,7397.5
42033321650000,7271.5
42033321650000,7408
42033321650000,7278
42033321650000,7557.5
42033321650000,7235
42033321650000,7125
42033321650000,7332
42033322170000,6337
42033322170000,7028
42033322170000,6864
42033322170000,7912
42033322170000,7819
42033322170000,7113
42033322170000,7640.5
42033322170000,7895
42033322170000,6936
42033322170000,7692.5
42033322170000,7888.5
42033322170000,7840.5
42033322170000,7597.5
42033322170000,7042
42033322170000,7630
42033322170000,5737
42033322170000,7142
42033322170000,5701
42033322170000,7731
42033322170000,6846
42033322170000,6892
42033322170000,7139
42033322170000,7664.5
42033322170000,5716
42033322170000,8361.5
42033322170000,7850
42033322170000,7791
42033322170000,7012
42033322170000,6853
42033322170000,7587.5
42033322170000,8369
42033322170000,6323
42033322170000,7609.5
42033322170000,6334
42033322170000,7738.5
42033322170000,6382
42033322170000,7770
42033322170000,7746.5
42033322170000,7826
42033322170000,7711
42033322170000,7702.5
42033322170000,7016
42033322170000,7925
42033322170000,7145
42033322170000,7650.5
42033322170000,6898
42033322170000,6872
42033322170000,7173
42033322170000,6895
42033322170000,7757.5
42033322170000,7025
42033322170000,6364
42033322170000,7674
42033322170000,7060
42033322170000,7859.5
42033322170000,6326
42033322170000,6885
42033322170000,7619.5
42033322170000,7720
42033322170000,7799
42033322170000,7778.5
42033322170000,7683
42033322170000,7810.5
42033322170000,6902
42033322170000,7934.5
42033322170000,7943
42033322170000,7656.5
42033322170000,6929
42033322170000,6372
42033322170000,6880
42033322170000,7878.5
42033322170000,7869
42033322170000,7749
42033322170000,7902.5
42103361910000,7607
42103361910000,7474.5
42103361910000,7456.5
42103361910000,7466
42103361910000,7493.5
42103361910000,7445.5
42103361910000,7502
42103361910000,7515
42103361910000,7425
42103361910000,7683
42103361910000,7701
42103361910000,7549
42103361910000,7619
42103361910000,7652.5
42103361910000,7585.5
42103361910000,7522
42103361910000,7642
42103361910000,7577
42103361910000,7436
42103361910000,7570.5
42103361910000,7689.5
42103361910000,7539.5
42103361910000,7671.5
42103361910000,7486
42103361910000,7662.5
42103361910000,7597
42105413110000,6935.5
42105413110000,7060.5
42105413110000,7033
42105413110000,6737.5
42105413110000,7099
42105413110000,6785
42105413110000,7246
42105413110000,6904
42105413110000,7195.5
42105413110000,7020.5
42105413110000,6817
42105413110000,6892.5
42105413110000,7274
42105413110000,7154
42105413110000,7232
42105413110000,6685
42105413110000,7087.5
42105413110000,6729.5
42105413110000,6858
42105413110000,6970.5
42105413110000,6925
42105413110000,7168.5
42105413110000,6750
42105413110000,6760.5
42105413110000,7113.5
42105413110000,6837
42105413110000,7060.5
42105413110000,6806
42105413110000,6880
42105413110000,6827
42105413110000,7210
42105413110000,7181
42105413110000,6997
42105413110000,6696.5
42105413110000,7258
42105413110000,6925
42105413110000,6869.5
42105413110000,6774
42105413110000,7047.5
42105413110000,6848
42105413110000,7142.5
42105413110000,6984.5
42105413110000,6914.5
42105413110000,7288
42105413110000,7008
42105413110000,6957.5
42105413110000,6945.5
42105413110000,6706
42105413110000,7074.5
42105413110000,7300.5
42105413110000,6717
42105413110000,6795
42105413110000,7126
42105413530000,6207.25
42105413530000,6389
42105413530000,6943.5
42105413530000,6965.75
42105413530000,6395.5
42105413530000,5966
42105413530000,5915
42105413530000,6160
42105413530000,6240.75
42105413530000,6637.5
42105413530000,6463
42105413530000,6070
42105413530000,6666.5
42105413530000,6328.5
42105413530000,7316
42105413530000,6309.5
42105413530000,6433.25
42105413530000,6164.75
42105413530000,6094.25
42105413530000,6531.5
42105413530000,4958
42105413530000,6633
42105413530000,6126.5
42105413530000,6959.75
42105413530000,6256.5
42105413530000,4978
42105413530000,6401
42105413530000,6693
42105413530000,6131
42105413530000,6952.25
42105413530000,6893.5
42105413530000,6476.5
42105413530000,6281.75
42105413530000,6936
42105413530000,6367
42105413530000,6572.5
42105413530000,6922.5
42105413530000,6139
42105413530000,6736
42105413530000,6724
42105413530000,6768
42105413530000,6152.5
42105413530000,5814
42105413530000,6483
42105413530000,6143.75
42105413530000,6193.5
42105413530000,6452.75
42105413530000,6977.5
42105413530000,6605.25
42105413530000,6379.75
42105413530000,6415
42105413530000,4934
42105413530000,6983.5
42105413530000,6421.75
42105413530000,6643.5
42105413530000,6995
42105413530000,7256
42105413530000,6673.5
42105413530000,6712
42105413530000,7004
42105413530000,6800
42105413530000,6468.5
42105413530000,6290.75
42105413530000,6018
42105413530000,4986
42105413530000,6122.5
42105413530000,6100.25
42105413530000,6248.5
42105413530000,6758
42105413530000,6537.75
42105413530000,6311.5
42105413530000,6896.5
42105413530000,6617
42105413530000,5854
42105413530000,6931.5
42105413530000,7066
42105413530000,6651.5
42105413530000,7022.5
42105413530000,6514.5
42105413530000,6875.5
42105413530000,5304
42105413530000,6508
42105413530000,6300.25
42105413530000,6560
42105413530000,6564
42105413530000,7038.75
42105413530000,6274.5
42105413530000,6656
42105413530000,6343.75
42105413530000,6679.5
42105413530000,7008.75
42105413530000,6322
42105413530000,6171.75
42105413530000,6167.75
42105413530000,6179.5
42105413530000,6582.25
42105413530000,7034.75
42105413530000,6501
42105413530000,6105.5
42105413530000,5316
42105413530000,6245.75
42105413530000,6350.75
42105413530000,6189.5
42105413530000,6324.5
42105413530000,7084
42105413530000,6917
42105413530000,6109.25
42105413530000,6114.25
42105413530000,6494
42105413530000,5288
42105413530000,7018
42105413530000,6519.5
42105413530000,6184.5
42105413530000,6205.25
42105413530000,6840
42105413530000,6088.75
42105413530000,5804
42105413530000,6595.25
42105413530000,6554
42105413530000,6473
42105413530000,6427.75
42105413530000,6436.75
42105413530000,6199
42105413530000,7045.25
42105413530000,6567.5
42105413530000,6686
42105413530000,6214.25
42105413530000,6135
42105413530000,6907.5
42105413530000,6543.75
42105414130000,6334
42105414130000,6822
42105414130000,6654
42105414130000,6415
42105414130000,6424
42105414130000,6247
42105414130000,6760
42105414130000,6420
42105414130000,6366
42105414130000,6885
42105414130000,6494
42105414130000,7416
42105414130000,6834
42105414130000,6609
42105414130000,7243
42105414130000,6941
42105414130000,6594
42105414130000,6752
42105414130000,7442
42105414130000,6798
42105414130000,6811
42105414130000,6350
42105414130000,6683
42105414130000,7256
42105414130000,7037
42105414130000,7222
42105414130000,6847
42105414130000,6970
42105414130000,6882
42105414130000,7092
42105414130000,6755
42105414130000,7258
42105414130000,6292
42105414130000,7288
42105414130000,6549
42105414130000,6730
42105414130000,6670
42105414130000,6862
42105414130000,7120
42105414130000,6900
42105414130000,7298
42105414130000,6721
42105414130000,6633
42105414130000,6920
42105414130000,6388
42105414130000,7433
42105414130000,6772
42105414130000,7150
42105414130000,6824
42105414130000,7164
42105414130000,6629
42105414130000,7083
42105414130000,6437
42105414130000,6690
42105414130000,6234
42105414130000,6791
42105414130000,6712
42105414130000,6231
42105414130000,6368
42105414130000,6403
42105414150000,7604
42105414150000,7250
42105414150000,7218
42105414150000,7687
42105414150000,7201.5
42105414150000,7519
42105414150000,7439.5
42105414150000,7170
42105414150000,7503.5
42105414150000,7266
42105414150000,7158.5
42105414150000,7722.5
42105414150000,7238.5
42105414150000,7257
42105414150000,7546.5
42105414150000,7495
42105414150000,7415.5
42105414150000,7331
42105414150000,7586
42105414150000,7190
42105414150000,7227.5
42105414150000,7558
42105414150000,7299.5
42105414150000,7180
42105414150000,7647
42105414150000,7566.5
42105414150000,7731.5
42105414150000,7752
42105414150000,7211
42105414150000,7578
42105414150000,7592.5
42105414150000,7670
42105414150000,7743
42105414150000,7762.5
42105414150000,7279
42105414150000,7467.5
42105414150000,7538
42105414150000,7451.5
42105414250000,6395
42105414250000,6546
42105414250000,6221
42105414250000,6385
42105414250000,6262.5
42105414250000,6930
42105414250000,6695
42105414250000,6245.5
42105414250000,6886.5
42105414250000,6255
42105414250000,6315.5
42105414250000,6196.5
42105414250000,7130
42105414250000,6686
42105414250000,6677
42105414250000,7009
42105414250000,6534
42105414250000,6502
42105414250000,6959.5
42105414250000,6474.5
42105414250000,7043
42105414250000,6402
42105414250000,6621.5
42105414250000,6422
42105414250000,6273
42105414250000,6760.5
42105414250000,6613.5
42105414250000,7073
42105414250000,7052.5
42105414250000,6186
42105414250000,6513
42105414250000,6455
42105414250000,6326
42105414250000,6979.5
42105414250000,6922
42105414250000,6724
42105414250000,7061.5
42105414250000,6446
42105414250000,6214
42105414250000,6525
42105414250000,6877.5
42105414250000,6205.5
42105414250000,6368
42105414250000,7101.5
42105414250000,6374
42105414250000,6596.5
42105414250000,6493
42105414250000,6605.5
42105414250000,7183
42105414250000,6667.5
42105414250000,6338
42105414250000,6809.5
42105414250000,7117.5
42105414250000,6309
42105414250000,7091.5
42105414250000,6290
42105414250000,6750
42105414250000,6484.5
42105414250000,6412
42105414250000,6296
42105414250000,6990
42105414250000,6236.5
42105414250000,7194
42105414250000,6895.5
42105414250000,6705.5
42105414250000,7160
42105414250000,6740.5
42105414250000,6464.5
42105414250000,6563.5
42105414250000,6847
42105414250000,6940
42105414250000,6781.5
42105414250000,7169
42105414250000,6799
42105414250000,6282
42105414250000,6552
42105414250000,6732
42105414250000,6169
42105414250000,6858
42105414250000,6913
42105414250000,6819
42105414250000,6640.5
42105414250000,6303.5
42105414250000,7150.5
42105414250000,7018
42105414250000,7028.5
42105414250000,6574
42105414250000,6901.5
42105414250000,6437
42105414250000,7108
42105414250000,6828
42105414250000,6714.5
42105414250000,7139.5
42105414250000,6357
42105414250000,6839
42105414250000,6658.5
42105414250000,6227.5
42105414250000,6951.5
42105414250000,6969.5
42105414250000,6631
42105414250000,6868.5
42105414250000,6347
42105414250000,7083
42105414250000,6772
42105414250000,6652.5
42105414250000,6999
42115334740000,9203
42115334740000,9863
42115334740000,9243.5
42115334740000,9852.5
42115334740000,9745
42115334740000,10591
42115334740000,10577
42115334740000,10601
42115334740000,9229
42115334740000,10547.5
42115334740000,9755
42115334740000,10527.5
42115334740000,9812.5
42115334740000,10537
42115334740000,9885
42115334740000,9908.5
42115334740000,9217.5
42115334740000,9824
42115334740000,9211.5
42115334740000,9191
42115334740000,10557.5
42115334740000,9916
42115334740000,9779.5
42115334740000,10567.5
42115334740000,9875.5
42115334740000,9898
42115334740000,9841.5
42115334740000,9789.5
42115334740000,10583.5
42115334740000,10609.5
42115334740000,9831.5
42115334740000,9802.5
42135406580000,9324.1
42135406580000,7638
42135406580000,8992
42135406580000,7786
42135406580000,7928
42135406580000,8309
42135406580000,8868.5
42135406580000,7630
42135406580000,8858.5
42135406580000,8952.1
42135406580000,8646
42135406580000,8729.6
42135406580000,7642.5
42135406580000,9955
42135406580000,7674.5
42135406580000,9032
42135411380000,10360.5
42135411380000,10302
42135411380000,10327
42135411380000,10320
42135411380000,8285.5
42135411380000,9968.5
42135411380000,8582
42135411380000,9997
42135411380000,9487
42135411380000,9663.5
42135411380000,10285
42135411380000,9609.5
42135411380000,9684.5
42135411380000,10353.5
42135411380000,8497.5
42135411380000,11022.5
42135411380000,9717.5
42135411380000,10379
42135411380000,9726
42135411380000,9218
42135411380000,10346.5
42135411380000,9853
42135411380000,9037
42135411380000,10002
42135411380000,10035
42135411380000,9977.5
42135411380000,9958.5
42135411380000,9398
42135411380000,9371.5
42135411380000,9975
42135411380000,8780.5
42135411380000,9964.5
42135411380000,10312
42135411380000,9987.5
42135411380000,9732
42135411380000,9127.5
42135411380000,10729
42135411380000,10029
42135411380000,10337.5
42135411380000,9954.5
42135411380000,10365
42135411380000,10012
42135411380000,10006
42135411380000,10023
42135411380000,10390.5
42135411380000,10294
42135411380000,9655.5
42135411380000,9078.5
42135411380000,9940.5
42135411380000,10372.5
42135411380000,10377
42135411380000,10832.5
42135411380000,9333.5
42135411380000,9142
42135411380000,9741
42135411380000,9992
42135411380000,10166.5
42135411380000,9982.5
42135417810000,6896
42135417810000,6993
42135417810000,6875
42135417810000,6914
42135417810000,6862
42135417810000,7032
42135417810000,7048.5
42135422860000,7635
42135422860000,7575
42135422860000,7890
42135422860000,7655
42135422860000,7910
42135422860000,7930
42135422860000,7555
42135422860000,7830
42135422860000,7950
42135422860000,7535
42135422860000,7870
42135422860000,7595
42135422860000,7850
42135422860000,7615
42135422860000,7810
42135432010000,6805
42135432010000,6778.5
42135432010000,6815.5
42135432010000,6785.5
42135432010000,6758.5
42135432010000,6795
42135432010000,6768.5
42135432010000,6820.5
42165373960000,9730.5
42165373960000,10073.25
42165373960000,10010.5
42165373960000,10154.5
42165373960000,10110.25
42165373960000,10147
42165373960000,9825
42165373960000,9979.75
42165373960000,9783.75
42165373960000,9626
42165373960000,10065
42165373960000,9763.5
42165373960000,9829
42165373960000,10161.25
42165373960000,10141.5
42165373960000,10132
42165373960000,10101
42165373960000,9790.75
42165373960000,10081.75
42165373960000,9965.5
42165373960000,10207.25
42165373960000,10177
42165373960000,9748.5
42165373960000,10188.7
42165373960000,9774
42165373960000,10199
42165373960000,9885.5
42165373960000,9742
42165373960000,10046.5
42165373960000,9800
42165373960000,9697
42165373960000,10028.5
42165373960000,10126
42165373960000,9941.25
42165373960000,9990.75
42165373960000,10120.75
42165373960000,9997.5
42165373960000,9948.75
42165373960000,9630.5
42165373960000,9721
42165375830000,10849
42165375830000,9873.5
42165375830000,10058.7
42165375830000,9936
42165375830000,9991.5
42165375830000,9875.5
42165375830000,10532
42165375830000,10097.4
42165375830000,9993
42165375830000,10066.5
42165375830000,9868
42165375830000,10670
42165375830000,9733
42165375830000,9893.75
42165375830000,9939.5
42165375830000,9995
42165375830000,10070.5
42165375830000,9988.8
42165375830000,9907.75
42165375830000,10224
42165375830000,9938
42165375830000,9927.85
42165375830000,9991.8
42165375830000,9879.8
42165375830000,10044.9
42165375830000,10529.8
42165375830000,9981.9
42165375830000,9851.15
42165375830000,10072.5
42165375830000,10551
42165375830000,10533.5
42165375830000,9918.05
42165375830000,9996.75
42165375830000,10574
42165375830000,9932
42165375830000,9772
42165375830000,10571.8
42165375830000,10068.5
42165375830000,10238
42165375830000,10588
42165375830000,10743
42165375830000,10555.55
42165375830000,10065
42165375830000,10127.3
42165375830000,9870
42165375830000,10624
42165375830000,10526
42165375830000,10780
42165375830000,10528
42165375830000,10029.65
42165375830000,9821.5
42165375830000,10112.6
42165375830000,9823.5
42165375830000,9934
42165375830000,10010.5
42165375830000,9825.5
42165375830000,9798.2
42165375830000,9871.5
42165375830000,10605
42165375830000,9865.2
42165375830000,9827.5
42165375830000,9967.9
42165375830000,10077.8
42165375830000,9823
42165375830000,9831.8
42165375830000,9828
42165375830000,9807.65
42165375830000,9756
42165375830000,10218
42165376060000,10156
42165376060000,9188
42165376060000,10770
42165376060000,9777
42165376060000,9192.6
42165376060000,10006.5
42165376060000,9222
42165376060000,9302
42165376060000,10142.5
42165376060000,9327.5
42165376060000,10047.5
42165376060000,10960
42165376060000,9312.65
42165376060000,10158
42165376060000,9277.7
42165376060000,9176.5
42165376060000,9708
42165376060000,10802
42165376060000,10162.5
42165376060000,9322.2
42165376060000,10250
42165376060000,9749
42165376060000,9231.25
42165376060000,10168.5
42165376060000,10265
42165376060000,9380
42165376060000,9760
42165376060000,9251.7
42165376060000,10160
42165376060000,9370
42165376060000,9261.5
42165376060000,10910
42165376060000,10012.5
42165376060000,9292
42165376060000,10235
42165376060000,10104.05
42165376060000,10152
42165376060000,9170.5
42165376060000,9730
42165376060000,9236.2
42165376060000,10054.5
42165376060000,10925
42165376060000,9272.5
42165376060000,9287.6
42165376060000,9167
42165376060000,10915
42165376060000,10147.55
42165376060000,9246
42165376060000,9333
42165376060000,9208
42165376060000,10154
42165376060000,9216.75
42165376060000,9787
42165376060000,10855
42165376060000,9297
42165376060000,9241.2
42165376060000,10200
42165376060000,10152.5
42165376060000,9211.6
42165376060000,9158
42165376060000,9202.7
42165376060000,10178.15
42165376060000,9207
42165376060000,10905
42165376060000,10215
42173333870000,8914
42173333870000,8867
42173333870000,8897.5
42173333870000,8966
42173333870000,8845.5
42173333870000,8934.5
42173333870000,8855.5
42173333870000,8906.5
42173333870000,8887
42173333870000,8925
42173333870000,8876
42173333870000,8834.5
42173333870000,8974.5
42173333870000,8944.5
42173333870000,8954.5
42173338250000,7105
42173338250000,7077
42173338250000,7061
42173338250000,7010.5
42173338250000,7130.5
42173338250000,7151.5
42173338250000,7042.5
42173338250000,7100.5
42173338250000,7038
42173338250000,7086.5
42173338250000,7051.5
42173338250000,6995
42173338250000,7094
42173338250000,7074.5
42173338250000,7098
42173338250000,7144.5
42173338250000,7016.5
42173338250000,7056.5
42173338250000,7067.5
42173338250000,7019
42173338250000,7080.5
42173338250000,7120.5
42173338250000,7125
42173338250000,7150
42173338250000,7118
42173338250000,7154.5
42173338250000,7139
42173338250000,7029
42173338250000,7110.5
42173338250000,7115.5
42173338250000,7026.5
42173338250000,7134.5
42173338250000,7035
42173338250000,7048.5
42173342090000,8994.5
42173342090000,8970.5
42173342090000,8934.5
42173342090000,9170.5
42173342090000,8948
42173342090000,9141.5
42173342090000,9148
42173342090000,8930.5
42173342090000,9205
42173342090000,8965.5
42173342090000,9215
42173342090000,8975
42173342090000,9155
42173342090000,8960
42173342090000,9200
42173342090000,8944
42173342090000,9166
42173342090000,9133
42173342090000,9185
42173342090000,8955
42173342090000,8989
42173342090000,9150.5
42173342090000,9176
42173342090000,9207.5
42173342090000,8938.5
42173342090000,9137
42173342090000,9190.5
42173342090000,9180
42173342090000,8980
42173342090000,8982.5
42173342090000,9196
42173342090000,9218
42173342090000,9161.5
42173342090000,8926
42173342700000,8820.5
42173342700000,8727
42173342700000,8853
42173342700000,8987
42173342700000,8923.5
42173342700000,8959
42173342700000,9103
42173342700000,8971.5
42173342700000,9083.5
42173342700000,8872
42173342700000,9093.5
42173342700000,8736
42173342700000,8795
42173342700000,8892
42173342700000,8936
42173342700000,9078
42173342700000,8992
42173342700000,9023
42173342700000,9039.5
42173342700000,8741.5
42173342700000,8908.5
42173342700000,9070.5
42173342700000,8881.5
42173342700000,9003
42173342700000,8746.5
42173342700000,9052.5
42173342700000,9028.5
42173342700000,8983.5
42173342700000,8751
42173342700000,8863
42173342700000,8858
42173342700000,8776.5
42173342700000,8766.5
42173342700000,8827.5
42173342700000,8916
42173342700000,8784
42173342700000,8755.5
42173342700000,9091
42173342700000,8998
42173342700000,8867.5
42173342700000,8813
42173342700000,8789
42173342700000,9034
42173342700000,8732
42173342700000,8878
42173342700000,9062
42173342700000,9047.5
42173342700000,8925.5
42173342700000,8761.5
42173342700000,9107
42173342700000,8974.5
42173342700000,8848
42173342700000,8885
42173342700000,8843.5
42173342700000,9018
42173342700000,8833
42173342700000,8948
42173342700000,8836.5
42173342700000,8901
42173342700000,9118
42173342700000,8774
42173342700000,8799.5
42173342700000,8804.5
42173342700000,8810.5
42173342700000,8895.5
42173342700000,9008.5
42173343690000,9757
42173343690000,9654.5
42173343690000,9754
42173343690000,9761
42173343690000,9741.5
42173343690000,9724
42173343690000,9668.5
42173343690000,9665.5
42173343690000,9660.5
42173343690000,9663.5
42173343690000,9796
42173343690000,9788
42173343690000,9721.5
42173343690000,9710
42173343690000,9608.5
42173343690000,9694
42173343690000,9767
42173343690000,9646
42173343690000,9735
42173343690000,9747.5
42173343690000,9611
42173343690000,9676.5
42173343690000,9714.5
42173343690000,9635.5
42173343690000,9682
42173343690000,9792.5
42173343690000,9652
42173343690000,9703
42173343690000,9804
42173343690000,9772
42173343690000,9685
42173343690000,9780.5
42173343950000,9060
42173343950000,7960
42173343950000,9720
42173343950000,8450
42173343950000,9510
42173343950000,9360
42173343950000,9410
42173343950000,8680
42173343950000,9540
42173343950000,9390
42173343950000,7910
42173343950000,9760
42173343950000,9130
42173343950000,9560
42173343950000,9670
42173343950000,8130
42173343950000,9330
42173343950000,8860
42173343950000,9740
42173343950000,8240
42173343950000,9790
42173343950000,8980
42173343950000,9090
42173343950000,9610
42173343950000,8770
42173343950000,9010
42173343950000,9220
42173343950000,7930
42173343950000,8510
42173343950000,8800
42173343950000,9280
42173343950000,9440
42173343950000,9650
42173343950000,8600
42173343950000,9590
42173343950000,8290
42173343950000,8960
42173343950000,9300
42173344920000,8105
42173344920000,8119
42173351750000,7647
42173351750000,9329.5
42173351750000,9427
42173351750000,9385.5
42173351750000,7685
42173351750000,9376
42173351750000,9339.5
42173351750000,9443
42173351750000,9458
42173351750000,9302
42173351750000,7636.5
42173351750000,9395.5
42173351750000,9357.5
42173351750000,9418
42173351750000,7653
42173351750000,9436
42173351750000,7623
42173351750000,7691.5
42173351750000,7668.5
42173351750000,9367.5
42173351750000,9405.5
42173351750000,9321.5
42173351750000,7613.5
42173351750000,9311
42173351750000,7664.5
42173351750000,9469
42173351750000,9348.5
42173351750000,9453
42173351750000,7628
42173351750000,9364.5
42173363130000,9510.5
42173363130000,9396.5
42173363130000,9229.5
42173363130000,7769.5
42173363130000,8752.5
42173363130000,7730.5
42173363130000,7395.5
42173363130000,8965.5
42173363130000,7559.5
42173363130000,7817.5
42173363130000,9152.5
42173363130000,9316.5
42173363130000,8569.5
42173363130000,7672.5
42173363130000,7902.5
42173364960000,8332
42173364960000,8394
42173364960000,8339.5
42173364960000,8435
42173364960000,8418
42173364960000,8424.5
42173364960000,8411.5
42173364960000,8347
42173364960000,8416
42173364960000,8355.5
42173365010000,10218
42173365010000,8187.8
42173365010000,8157.3
42173365010000,8148.8
42173365010000,8167.8
42173365010000,8880
42173365010000,8138.8
42173365010000,8870.5
42173365010000,10362
42173365010000,8195.8
42173365010000,10134
42173365010000,8858.5
42173365010000,8129.8
42173365010000,10313
42173365010000,8826.5
42173365010000,8848.5
42173365010000,10118
42173365010000,10252
42173365010000,8606.8
42173365010000,8594.3
42173365010000,8575.3
42173365010000,8803
42173365010000,8813.5
42173365010000,8564.8
42173365010000,8177.3
42173365010000,8211.8
42173365010000,10272
42173365010000,8554.8
42173365010000,8536.3
42173365010000,8838.5
42173365010000,10095
42173365010000,10236
42173368320000,8125.5
42173368320000,7590
42173368320000,7670
42173368320000,7915
42173368320000,6670.5
42173368320000,7775
42173368320000,6680
42173368320000,7477
42173368320000,6625.5
42173368320000,6792
42173368320000,6710.5
42173368320000,7865
42173368320000,8039.5
42173368320000,7600.5
42173368320000,6777
42173368320000,6812
42173368320000,7520
42173368320000,7935.5
42173368320000,8015.5
42173368320000,8155.5
42173368320000,7375
42173368320000,7530
42173368320000,7550
42173368320000,7607
42173368320000,6736
42173368320000,7825
42173368320000,6746.5
42173368320000,6725.5
42173368320000,8145.5
42173368320000,7795
42173368320000,6787
42173368320000,7785.5
42173368320000,7487.5
42173368320000,6660.5
42173368320000,6635
42173368320000,6698
42173368320000,8105.5
42173368320000,7638.5
42173368320000,7836
42173368320000,7570
42173368320000,7765
42173368320000,7540
42173368320000,7855.5
42173368320000,7885.5
42173368320000,8063
42173368320000,7580.5
42173368320000,6768
42173368320000,7995
42173368320000,7895
42173368320000,7628.5
42173368320000,7705.5
42173368320000,8024.5
42173368320000,7560.5
42173368320000,7652
42173368320000,7815
42173368320000,7413
42173368320000,6757.5
42173368320000,6690
42173368320000,7925.5
42173368320000,7875.5
42173368320000,7905
42173368320000,6802
42173368320000,7688.5
42173368320000,6716
42173368320000,8005.5
42173368320000,7805
42173368320000,8135
42173368320000,8032
42173368320000,8095
42173368320000,7618.5
42173368320000,8115
42173368320000,8076
42173368320000,6645.5
42207327430000,5645.5
42207327430000,5616.5
42207327430000,5622.5
42207327430000,5611
42207327430000,5601.5
42207327430000,5633
42207327430000,5654.5
42207327430000,5588
42207327430000,5578
42207327430000,5596.5
42207327430000,5607.5
42207327430000,5583.5
42207327430000,5641
42219372330000,8968
42219372330000,9886
42219372330000,9846.5
42219372330000,9860.5
42219372330000,9851.5
42219372330000,9013.5
42219372330000,9882
42219372330000,8963
42219372330000,8998.5
42219372330000,8977.5
42219372330000,8986
42219372330000,8956
42219372330000,9017.5
42219372330000,9892
42219372330000,9896.5
42219372330000,9002.5
42219372330000,9855
42219372330000,8995.5
42219372330000,8972
42219372330000,9841
42219372330000,9868
42219372330000,9872
42219372330000,9836
42219372330000,9008
42219372330000,9877
42219372590000,10145.5
42219372590000,10059.5
42219372590000,9979.5
42219372590000,9957.5
42219372590000,10077
42219372590000,9972
42219372590000,10115.5
42219372590000,9811.5
42219372590000,10101.5
42219372590000,10004.5
42219372590000,10138.5
42219372590000,9819.5
42219372590000,9760.5
42219372590000,10105
42219372590000,10050
42219372590000,10014.5
42219372590000,9844.5
42219372590000,10062.5
42219372590000,9905
42219372590000,9945.5
42219372590000,10053
42219372590000,10010.5
42219372590000,10040.5
42219372590000,10033
42219372590000,9887
42219372590000,9961
42219372590000,9915.5
